"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"13/10/2025";"1200";"13,2";"15,1";"13,0";"97,0";"98,0";"97,0";"12,8";"14,8";"12,6";"896,3";"896,3";"895,9";"2,9";"283,0";"9,1";"260,20";"0,6"
"13/10/2025";"1300";"14,5";"14,5";"13,2";"89,0";"97,0";"88,0";"12,7";"13,4";"12,3";"896,3";"896,5";"896,2";"3,6";"285,0";"7,5";"997,20";"0,0"
"13/10/2025";"1400";"16,9";"16,9";"14,5";"84,0";"90,0";"82,0";"14,1";"14,4";"12,5";"895,8";"896,3";"895,8";"3,3";"301,0";"7,5";"1881,20";"0,0"
"13/10/2025";"1500";"17,9";"18,7";"16,6";"77,0";"86,0";"75,0";"13,9";"15,0";"13,4";"894,1";"895,8";"894,1";"5,3";"289,0";"10,2";"3002,60";"0,0"
"13/10/2025";"1600";"18,7";"19,5";"17,6";"61,0";"80,0";"59,0";"11,1";"14,5";"10,7";"893,8";"894,4";"893,6";"5,4";"295,0";"11,3";"3416,70";"0,0"
"13/10/2025";"1700";"19,2";"19,9";"18,4";"55,0";"63,0";"55,0";"10,0";"11,9";"9,8";"893,5";"893,8";"893,2";"6,3";"287,0";"11,1";"3440,60";"0,0"
"13/10/2025";"1800";"19,8";"20,4";"19,2";"53,0";"58,0";"51,0";"10,0";"11,3";"9,5";"893,4";"893,6";"893,1";"5,2";"280,0";"11,1";"3175,80";"0,0"
"13/10/2025";"1900";"19,5";"20,7";"19,2";"56,0";"57,0";"50,0";"10,5";"11,7";"9,3";"894,0";"894,0";"893,2";"5,0";"280,0";"11,0";"2320,20";"0,0"
"13/10/2025";"2000";"19,2";"20,2";"19,1";"57,0";"57,0";"53,0";"10,3";"11,3";"9,4";"894,5";"894,5";"894,0";"4,9";"284,0";"10,0";"1596,60";"0,0"
"13/10/2025";"2100";"17,7";"19,2";"17,7";"61,0";"61,0";"55,0";"10,1";"10,5";"9,8";"895,6";"895,6";"894,5";"4,0";"289,0";"9,6";"543,70";"0,0"
"13/10/2025";"2200";"15,5";"17,7";"15,5";"72,0";"72,0";"61,0";"10,5";"10,5";"10,1";"896,6";"896,6";"895,6";"2,9";"290,0";"6,9";"50,60";"0,0"
"13/10/2025";"2300";"14,8";"15,5";"14,8";"74,0";"74,0";"72,0";"10,2";"10,5";"10,2";"897,5";"897,5";"896,6";"1,8";"284,0";"5,7";"";"0,0"
"14/10/2025";"0000";"14,6";"14,8";"14,1";"75,0";"77,0";"74,0";"10,1";"10,3";"10,1";"898,2";"898,2";"897,5";"2,7";"276,0";"4,9";"";"0,0"
"14/10/2025";"0100";"13,8";"14,6";"13,2";"77,0";"81,0";"75,0";"9,9";"10,1";"9,8";"898,6";"898,6";"898,2";"2,5";"279,0";"4,8";"";"0,0"
"14/10/2025";"0200";"13,0";"13,8";"12,8";"80,0";"80,0";"77,0";"9,6";"9,9";"9,5";"899,0";"899,0";"898,6";"2,3";"290,0";"5,2";"";"0,0"
"14/10/2025";"0300";"13,2";"13,2";"12,4";"78,0";"83,0";"78,0";"9,5";"9,7";"9,2";"899,2";"899,3";"899,0";"2,8";"282,0";"5,1";"";"0,0"
"14/10/2025";"0400";"12,3";"13,2";"12,3";"82,0";"82,0";"78,0";"9,3";"9,5";"9,3";"899,4";"899,4";"899,2";"1,0";"289,0";"5,1";"";"0,0"
"14/10/2025";"0500";"12,4";"12,5";"12,0";"83,0";"84,0";"82,0";"9,6";"9,6";"9,2";"899,7";"899,7";"899,4";"1,3";"280,0";"3,0";"";"0,0"
"14/10/2025";"0600";"12,8";"13,1";"12,2";"81,0";"84,0";"80,0";"9,6";"9,8";"9,4";"899,8";"899,8";"899,6";"1,6";"250,0";"3,8";"";"0,0"
"14/10/2025";"0700";"12,4";"12,9";"12,2";"82,0";"83,0";"80,0";"9,5";"9,6";"9,3";"900,2";"900,2";"899,8";"1,2";"274,0";"3,8";"";"0,0"
"14/10/2025";"0800";"12,0";"12,4";"11,8";"83,0";"85,0";"82,0";"9,3";"9,6";"9,3";"900,7";"900,7";"900,2";"1,1";"268,0";"2,8";"";"0,0"
"14/10/2025";"0900";"11,3";"12,2";"11,1";"89,0";"89,0";"83,0";"9,4";"9,6";"9,1";"901,6";"901,6";"900,7";"0,7";"205,0";"2,3";"3,50";"0,0"
"14/10/2025";"1000";"13,3";"13,3";"11,2";"82,0";"89,0";"81,0";"10,3";"10,3";"9,4";"902,1";"902,1";"901,6";"2,7";"187,0";"5,4";"371,00";"0,0"
"14/10/2025";"1100";"14,1";"14,3";"13,3";"80,0";"82,0";"79,0";"10,8";"11,1";"9,9";"902,9";"902,9";"902,1";"4,3";"176,0";"6,1";"1216,50";"0,0"
"14/10/2025";"1200";"15,4";"15,5";"14,1";"74,0";"81,0";"73,0";"10,8";"11,5";"10,4";"903,1";"903,1";"902,9";"4,1";"180,0";"7,3";"2100,60";"0,0"
"14/10/2025";"1300";"16,8";"17,0";"15,4";"65,0";"77,0";"63,0";"10,2";"12,3";"9,4";"903,4";"903,5";"903,1";"3,0";"174,0";"7,5";"2831,00";"0,0"
"14/10/2025";"1400";"18,2";"18,6";"16,7";"59,0";"67,0";"58,0";"10,1";"11,2";"9,4";"902,3";"903,4";"902,3";"2,3";"183,0";"6,3";"3482,30";"0,0"
"14/10/2025";"1500";"19,5";"20,1";"18,2";"52,0";"65,0";"49,0";"9,4";"12,1";"8,2";"901,2";"902,3";"900,6";"2,4";"174,0";"5,9";"3676,80";"0,0"
"14/10/2025";"1600";"21,0";"21,6";"19,5";"40,0";"57,0";"38,0";"6,7";"11,7";"5,8";"901,6";"901,6";"900,8";"2,9";"119,0";"5,1";"3727,90";"0,0"
"14/10/2025";"1700";"22,7";"22,8";"21,0";"37,0";"43,0";"31,0";"7,2";"9,7";"3,8";"901,4";"901,7";"901,4";"1,3";"262,0";"5,1";"3695,40";"0,0"
"14/10/2025";"1800";"22,7";"23,1";"22,0";"42,0";"46,0";"35,0";"9,1";"10,2";"6,3";"901,0";"901,4";"901,0";"2,5";"92,0";"5,6";"3233,30";"0,0"
"14/10/2025";"1900";"22,5";"23,7";"22,5";"40,0";"45,0";"38,0";"8,3";"10,6";"7,9";"900,8";"901,0";"900,8";"4,3";"186,0";"7,0";"2442,90";"0,0"
"14/10/2025";"2000";"21,9";"23,0";"21,8";"40,0";"45,0";"39,0";"7,7";"10,1";"7,3";"901,2";"901,2";"900,8";"3,0";"183,0";"7,0";"1613,50";"0,0"
"14/10/2025";"2100";"20,8";"22,0";"20,8";"40,0";"41,0";"37,0";"6,8";"7,9";"6,3";"901,4";"901,4";"901,2";"3,5";"155,0";"6,4";"614,10";"0,0"
"14/10/2025";"2200";"19,6";"20,8";"19,5";"44,0";"44,0";"38,0";"6,8";"6,8";"5,8";"901,8";"901,8";"901,4";"2,2";"160,0";"5,4";"62,80";"0,0"
"14/10/2025";"2300";"17,5";"19,6";"17,4";"54,0";"54,0";"43,0";"8,0";"8,0";"6,8";"902,2";"902,2";"901,5";"3,3";"147,0";"4,6";"";"0,0"
"15/10/2025";"0000";"15,7";"17,5";"15,6";"62,0";"63,0";"54,0";"8,5";"8,7";"8,0";"902,5";"902,5";"902,2";"3,4";"129,0";"4,3";"";"0,0"
"15/10/2025";"0100";"15,2";"15,7";"14,7";"63,0";"65,0";"61,0";"8,2";"8,5";"8,0";"902,9";"902,9";"902,5";"3,0";"104,0";"5,1";"";"0,0"
"15/10/2025";"0200";"13,9";"15,3";"13,9";"78,0";"78,0";"63,0";"10,0";"10,0";"8,1";"902,9";"903,1";"902,8";"5,5";"94,0";"8,7";"";"0,0"
"15/10/2025";"0300";"13,5";"14,0";"13,4";"92,0";"92,0";"77,0";"12,2";"12,2";"10,0";"902,5";"902,9";"902,5";"6,4";"88,0";"11,5";"";"0,0"
"15/10/2025";"0400";"14,0";"14,0";"13,4";"89,0";"92,0";"89,0";"12,2";"12,3";"12,0";"902,9";"902,9";"902,5";"6,8";"92,0";"12,7";"";"0,0"
"15/10/2025";"0500";"13,7";"14,0";"13,7";"86,0";"89,0";"86,0";"11,4";"12,3";"11,4";"902,6";"903,0";"902,6";"7,8";"75,0";"13,7";"";"0,0"
"15/10/2025";"0600";"13,5";"13,7";"13,5";"85,0";"87,0";"84,0";"10,9";"11,4";"10,9";"903,1";"903,1";"902,6";"6,9";"54,0";"13,9";"";"0,0"
"15/10/2025";"0700";"13,2";"13,5";"13,2";"84,0";"85,0";"83,0";"10,6";"10,9";"10,5";"903,5";"903,6";"903,1";"6,1";"64,0";"11,3";"";"0,0"
"15/10/2025";"0800";"13,2";"13,3";"13,1";"83,0";"84,0";"83,0";"10,4";"10,6";"10,4";"903,9";"904,0";"903,5";"6,1";"60,0";"10,3";"";"0,0"
"15/10/2025";"0900";"13,0";"13,3";"12,9";"82,0";"83,0";"81,0";"9,9";"10,4";"9,9";"904,4";"904,4";"903,9";"6,2";"56,0";"10,4";"3,90";"0,0"
"15/10/2025";"1000";"12,9";"13,1";"12,8";"82,0";"82,0";"81,0";"10,0";"10,0";"9,8";"904,9";"904,9";"904,4";"6,5";"60,0";"11,5";"210,50";"0,0"
"15/10/2025";"1100";"14,3";"14,4";"12,9";"78,0";"82,0";"77,0";"10,6";"10,8";"10,0";"905,1";"905,2";"904,8";"7,1";"62,0";"11,8";"1011,80";"0,0"
"15/10/2025";"1200";"16,4";"16,6";"14,0";"74,0";"80,0";"73,0";"11,7";"11,8";"10,4";"905,2";"905,2";"904,9";"6,1";"72,0";"10,7";"1972,90";"0,0"
"15/10/2025";"1300";"18,4";"19,1";"16,4";"66,0";"75,0";"65,0";"12,0";"12,8";"11,2";"904,8";"905,3";"904,8";"5,5";"65,0";"8,8";"2883,00";"0,0"
"15/10/2025";"1400";"21,4";"21,4";"18,2";"59,0";"68,0";"57,0";"13,2";"13,9";"11,8";"902,8";"904,8";"902,6";"4,9";"54,0";"8,2";"3503,30";"0,0"
"15/10/2025";"1500";"23,7";"23,7";"20,8";"51,0";"63,0";"48,0";"12,8";"13,8";"11,5";"903,2";"903,3";"902,8";"3,5";"12,0";"7,8";"3703,10";"0,0"
"15/10/2025";"1600";"24,2";"24,6";"23,0";"42,0";"53,0";"42,0";"10,6";"13,5";"10,4";"902,6";"903,3";"902,6";"3,3";"40,0";"7,0";"3479,00";"0,0"
"15/10/2025";"1700";"24,9";"26,1";"23,8";"34,0";"50,0";"26,0";"8,0";"12,8";"5,1";"901,7";"902,6";"901,7";"2,3";"27,0";"5,9";"3492,20";"0,0"
"15/10/2025";"1800";"25,4";"26,0";"24,8";"31,0";"41,0";"29,0";"7,2";"10,8";"6,1";"901,0";"901,7";"901,0";"2,0";"32,0";"6,0";"3231,80";"0,0"
"15/10/2025";"1900";"25,6";"26,0";"25,2";"36,0";"40,0";"30,0";"9,5";"10,3";"6,7";"900,4";"901,0";"900,4";"2,9";"48,0";"6,7";"2474,50";"0,0"
"15/10/2025";"2000";"25,0";"25,7";"24,5";"37,0";"41,0";"32,0";"9,2";"10,5";"7,6";"900,2";"900,4";"900,2";"3,1";"38,0";"6,0";"1547,40";"0,0"
"15/10/2025";"2100";"23,5";"25,0";"23,4";"41,0";"42,0";"36,0";"9,5";"10,6";"8,7";"900,3";"900,3";"900,1";"2,3";"89,0";"5,1";"577,10";"0,0"
"15/10/2025";"2200";"20,3";"23,5";"20,3";"57,0";"57,0";"41,0";"11,4";"11,5";"9,5";"900,8";"900,8";"900,3";"3,6";"98,0";"6,1";"52,60";"0,0"
"15/10/2025";"2300";"18,8";"20,3";"18,8";"70,0";"70,0";"57,0";"13,3";"13,3";"11,4";"901,4";"901,5";"900,8";"4,4";"101,0";"7,8";"";"0,0"
"16/10/2025";"0000";"17,8";"18,8";"17,7";"74,0";"74,0";"70,0";"13,0";"13,3";"13,0";"901,6";"901,7";"901,3";"5,1";"95,0";"7,8";"";"0,0"
"16/10/2025";"0100";"16,5";"17,8";"16,5";"79,0";"79,0";"74,0";"12,8";"13,0";"12,8";"901,8";"901,8";"901,6";"5,5";"91,0";"8,3";"";"0,0"
"16/10/2025";"0200";"15,7";"16,5";"15,7";"82,0";"82,0";"79,0";"12,7";"12,8";"12,6";"901,9";"901,9";"901,8";"5,7";"94,0";"9,2";"";"0,0"
"16/10/2025";"0300";"15,1";"15,7";"15,1";"86,0";"86,0";"82,0";"12,7";"12,7";"12,6";"902,1";"902,2";"901,9";"5,0";"99,0";"9,2";"";"0,0"
"16/10/2025";"0400";"14,6";"15,2";"14,6";"90,0";"91,0";"85,0";"13,0";"13,1";"12,7";"901,9";"902,2";"901,9";"5,3";"90,0";"9,6";"";"0,0"
"16/10/2025";"0500";"14,0";"14,6";"14,0";"94,0";"94,0";"90,0";"13,1";"13,1";"13,0";"901,5";"901,9";"901,5";"5,0";"81,0";"9,6";"";"0,0"
"16/10/2025";"0600";"13,8";"14,1";"13,7";"95,0";"95,0";"94,0";"13,0";"13,1";"12,9";"900,9";"901,5";"900,9";"4,9";"73,0";"7,6";"";"0,0"
"16/10/2025";"0700";"14,0";"14,1";"13,7";"94,0";"95,0";"93,0";"13,0";"13,0";"12,9";"900,8";"900,9";"900,5";"4,3";"93,0";"8,8";"";"0,0"
"16/10/2025";"0800";"14,1";"14,1";"14,0";"93,0";"94,0";"93,0";"13,0";"13,1";"13,0";"900,8";"901,0";"900,6";"5,1";"78,0";"7,9";"";"0,0"
"16/10/2025";"0900";"13,7";"14,0";"13,7";"95,0";"95,0";"93,0";"12,9";"13,0";"12,8";"900,9";"901,1";"900,8";"5,2";"92,0";"7,9";"5,10";"0,0"
"16/10/2025";"1000";"13,8";"13,9";"13,7";"94,0";"95,0";"94,0";"12,8";"13,0";"12,8";"901,2";"901,2";"900,7";"4,9";"84,0";"8,0";"94,50";"0,0"
"16/10/2025";"1100";"13,7";"13,8";"13,7";"94,0";"95,0";"94,0";"12,8";"12,9";"12,8";"902,0";"902,0";"901,0";"4,1";"109,0";"7,7";"114,30";"0,0"
"16/10/2025";"1200";"13,4";"13,7";"13,4";"97,0";"97,0";"94,0";"13,0";"13,0";"12,8";"903,2";"903,2";"901,7";"3,8";"98,0";"7,8";"31,60";"2,4"
"16/10/2025";"1300";"13,5";"13,6";"13,4";"98,0";"98,0";"97,0";"13,2";"13,2";"13,0";"904,3";"904,5";"903,3";"4,2";"95,0";"9,5";"50,20";"1,6"
"16/10/2025";"1400";"14,3";"14,3";"13,5";"98,0";"98,0";"98,0";"14,0";"14,0";"13,2";"904,1";"904,6";"903,9";"3,7";"148,0";"6,4";"261,00";"3,2"
"16/10/2025";"1500";"15,2";"15,3";"14,2";"98,0";"98,0";"98,0";"14,9";"15,0";"13,9";"903,8";"904,1";"903,7";"1,5";"37,0";"5,9";"517,80";"0,0"
"16/10/2025";"1600";"15,7";"16,0";"15,2";"98,0";"98,0";"97,0";"15,3";"15,5";"14,9";"903,5";"904,2";"903,5";"2,6";"196,0";"5,5";"273,50";"1,6"
"16/10/2025";"1700";"16,4";"16,4";"15,7";"97,0";"98,0";"97,0";"15,9";"16,0";"15,4";"902,7";"903,5";"902,7";"4,1";"188,0";"6,7";"333,00";"0,2"
"16/10/2025";"1800";"17,2";"17,3";"16,3";"95,0";"97,0";"95,0";"16,5";"16,5";"15,8";"902,3";"902,9";"902,3";"1,0";"193,0";"6,6";"629,10";"0,4"
"16/10/2025";"1900";"15,9";"17,4";"15,8";"97,0";"97,0";"95,0";"15,5";"16,7";"15,4";"903,1";"903,3";"902,3";"2,2";"308,0";"6,6";"241,10";"2,0"
"16/10/2025";"2000";"15,8";"16,0";"15,7";"98,0";"98,0";"97,0";"15,5";"15,6";"15,3";"902,8";"903,1";"902,7";"1,5";"329,0";"4,6";"196,60";"0,8"
"16/10/2025";"2100";"15,6";"15,9";"15,6";"98,0";"98,0";"98,0";"15,3";"15,6";"15,3";"902,6";"902,8";"902,6";"1,4";"306,0";"3,5";"94,50";"0,2"
"16/10/2025";"2200";"15,3";"15,7";"15,2";"98,0";"98,0";"98,0";"14,9";"15,3";"14,9";"901,5";"902,7";"901,5";"3,1";"4,0";"5,9";"15,00";"0,2"
"16/10/2025";"2300";"15,2";"15,4";"15,2";"96,0";"98,0";"96,0";"14,6";"14,9";"14,6";"901,7";"901,9";"901,4";"1,9";"339,0";"5,9";"";"0,2"
"17/10/2025";"0000";"15,4";"15,4";"14,9";"95,0";"97,0";"95,0";"14,5";"14,7";"14,4";"899,6";"901,7";"899,3";"2,7";"30,0";"6,9";"";"0,0"
"17/10/2025";"0100";"14,3";"15,9";"14,3";"97,0";"97,0";"89,0";"13,8";"14,5";"13,6";"900,4";"900,5";"899,5";"2,9";"123,0";"7,5";"";"0,0"
"17/10/2025";"0200";"14,0";"14,4";"14,0";"98,0";"98,0";"97,0";"13,6";"14,0";"13,6";"901,1";"901,1";"900,4";"2,2";"120,0";"3,7";"";"0,0"
"17/10/2025";"0300";"13,9";"14,2";"13,9";"98,0";"98,0";"98,0";"13,7";"13,9";"13,5";"900,3";"901,1";"900,3";"2,5";"115,0";"3,6";"";"0,0"
"17/10/2025";"0400";"14,0";"14,1";"13,9";"98,0";"98,0";"98,0";"13,8";"13,9";"13,6";"899,6";"900,3";"899,6";"1,5";"93,0";"3,4";"";"0,0"
"17/10/2025";"0500";"13,9";"14,1";"13,8";"98,0";"98,0";"98,0";"13,7";"13,8";"13,5";"899,2";"899,6";"899,2";"1,9";"107,0";"2,6";"";"0,0"
"17/10/2025";"0600";"14,0";"14,2";"13,9";"98,0";"98,0";"98,0";"13,7";"13,9";"13,6";"898,4";"899,2";"898,4";"1,6";"132,0";"2,9";"";"0,0"
"17/10/2025";"0700";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/10/2025";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"17/10/2025";"0900";"14,1";"14,1";"13,8";"98,0";"99,0";"98,0";"13,8";"13,8";"13,6";"898,7";"898,7";"898,1";"3,5";"125,0";"5,1";"10,60";"0,0"
"17/10/2025";"1000";"14,5";"14,5";"14,1";"98,0";"98,0";"98,0";"14,2";"14,2";"13,8";"899,2";"899,2";"898,7";"3,2";"120,0";"6,5";"188,50";"0,2"
"17/10/2025";"1100";"15,0";"15,0";"14,5";"97,0";"98,0";"97,0";"14,6";"14,6";"14,2";"900,2";"900,2";"899,2";"2,2";"128,0";"5,1";"281,40";"0,0"
"17/10/2025";"1200";"15,6";"15,6";"15,0";"96,0";"97,0";"96,0";"14,9";"15,0";"14,5";"900,5";"900,5";"900,0";"1,7";"138,0";"3,9";"396,50";"0,0"
"17/10/2025";"1300";"16,4";"16,4";"15,6";"95,0";"96,0";"94,0";"15,5";"15,6";"14,9";"901,5";"901,5";"900,5";"1,2";"296,0";"3,5";"355,40";"0,0"
"17/10/2025";"1400";"15,8";"16,4";"15,8";"97,0";"97,0";"95,0";"15,3";"15,6";"15,2";"901,6";"901,8";"901,1";"1,0";"184,0";"4,2";"160,50";"2,0"
"17/10/2025";"1500";"16,2";"16,2";"15,7";"97,0";"97,0";"96,0";"15,7";"15,7";"15,2";"901,2";"901,8";"901,1";"1,6";"118,0";"3,2";"344,50";"2,4"
"17/10/2025";"1600";"16,0";"16,3";"15,8";"98,0";"98,0";"97,0";"15,7";"15,8";"15,4";"900,2";"901,3";"900,0";"3,8";"123,0";"5,7";"264,00";"3,4"
"17/10/2025";"1700";"16,0";"16,1";"15,9";"98,0";"98,0";"98,0";"15,7";"15,8";"15,6";"899,5";"900,2";"899,5";"3,7";"85,0";"6,5";"229,90";"3,6"
"17/10/2025";"1800";"16,7";"16,7";"16,0";"97,0";"98,0";"97,0";"16,2";"16,3";"15,7";"899,0";"899,6";"899,0";"3,7";"17,0";"7,5";"273,40";"2,2"
"17/10/2025";"1900";"16,7";"16,8";"16,6";"97,0";"97,0";"97,0";"16,3";"16,3";"16,1";"898,5";"899,0";"898,5";"1,8";"331,0";"6,4";"238,90";"1,8"
"17/10/2025";"2000";"16,3";"16,7";"16,3";"98,0";"98,0";"97,0";"16,0";"16,3";"15,9";"898,5";"898,8";"898,4";"2,8";"359,0";"5,6";"115,10";"11,2"
"17/10/2025";"2100";"16,3";"16,3";"16,2";"98,0";"98,0";"98,0";"16,0";"16,0";"15,9";"898,1";"898,5";"898,1";"3,4";"13,0";"5,8";"65,70";"0,8"
"17/10/2025";"2200";"16,2";"16,4";"16,2";"97,0";"98,0";"97,0";"15,7";"16,0";"15,7";"898,1";"898,1";"897,7";"3,0";"33,0";"5,3";"21,10";"0,0"
"17/10/2025";"2300";"16,3";"16,4";"16,2";"97,0";"97,0";"96,0";"15,7";"15,8";"15,6";"898,3";"898,6";"898,1";"1,9";"4,0";"5,3";"";"0,0"
"18/10/2025";"0000";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/10/2025";"0100";"16,1";"16,3";"16,0";"98,0";"98,0";"97,0";"15,8";"15,8";"15,7";"898,7";"898,7";"898,3";"1,2";"181,0";"2,3";"";"0,0"
"18/10/2025";"0200";"16,1";"16,1";"16,1";"99,0";"99,0";"98,0";"15,9";"15,9";"15,8";"898,4";"898,8";"898,4";"0,9";"77,0";"2,2";"";"0,4"
"18/10/2025";"0300";"16,0";"16,1";"16,0";"99,0";"99,0";"99,0";"15,8";"15,9";"15,8";"898,2";"898,6";"898,2";"1,3";"100,0";"2,2";"";"0,4"
"18/10/2025";"0400";"16,0";"16,0";"15,9";"99,0";"99,0";"99,0";"15,8";"15,8";"15,7";"897,5";"898,2";"897,4";"1,7";"190,0";"3,0";"";"0,0"
"18/10/2025";"0500";"15,9";"16,0";"15,9";"99,0";"99,0";"99,0";"15,7";"15,9";"15,7";"897,0";"897,5";"896,9";"3,1";"171,0";"5,3";"";"0,0"
"18/10/2025";"0600";"15,6";"15,9";"15,6";"99,0";"99,0";"99,0";"15,4";"15,7";"15,4";"896,8";"897,0";"896,7";"2,1";"150,0";"5,3";"";"0,0"
"18/10/2025";"0700";"15,5";"15,6";"15,5";"99,0";"99,0";"99,0";"15,3";"15,4";"15,3";"896,8";"896,9";"896,6";"1,1";"202,0";"3,3";"";"0,2"
"18/10/2025";"0800";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
"18/10/2025";"0900";"15,0";"15,4";"15,0";"99,0";"99,0";"99,0";"14,8";"15,2";"14,8";"897,6";"897,7";"896,9";"1,5";"216,0";"4,4";"7,10";"0,0"
"18/10/2025";"1000";"15,2";"15,2";"14,9";"99,0";"99,0";"99,0";"15,0";"15,0";"14,7";"898,5";"898,5";"897,6";"2,4";"204,0";"5,3";"144,60";"0,0"
"18/10/2025";"1100";"15,6";"15,7";"15,2";"98,0";"99,0";"98,0";"15,2";"15,3";"15,0";"899,2";"899,2";"898,5";"2,1";"218,0";"6,4";"355,80";"0,0"
"18/10/2025";"1200";"15,1";"15,7";"15,1";"97,0";"98,0";"97,0";"14,7";"15,3";"14,7";"899,7";"899,7";"899,2";"3,7";"209,0";"8,9";"422,00";"0,4"
"18/10/2025";"1300";"15,7";"15,8";"14,9";"95,0";"98,0";"95,0";"14,8";"15,1";"14,5";"900,0";"900,0";"899,6";"3,3";"195,0";"9,2";"890,10";"0,0"
"18/10/2025";"1400";"16,4";"17,0";"15,7";"89,0";"95,0";"88,0";"14,6";"15,5";"14,4";"899,9";"900,0";"899,8";"4,1";"188,0";"7,8";"1023,10";"0,0"
"18/10/2025";"1500";"16,1";"16,7";"16,1";"91,0";"91,0";"88,0";"14,6";"15,1";"14,4";"900,1";"900,2";"899,9";"3,1";"204,0";"7,8";"364,80";"0,0"
"18/10/2025";"1600";"16,9";"17,1";"15,7";"87,0";"95,0";"86,0";"14,6";"15,4";"14,5";"900,4";"900,4";"900,1";"4,2";"197,0";"8,7";"928,20";"0,2"
"18/10/2025";"1700";"15,3";"16,9";"15,0";"95,0";"95,0";"86,0";"14,4";"14,9";"13,9";"900,7";"900,8";"900,4";"4,5";"188,0";"11,0";"688,40";"0,6"
"18/10/2025";"1800";"15,6";"16,1";"15,1";"88,0";"95,0";"88,0";"13,7";"14,8";"13,6";"900,6";"900,7";"900,6";"4,8";"190,0";"8,9";"634,20";"0,0"
"18/10/2025";"1900";"15,6";"16,4";"15,6";"83,0";"88,0";"82,0";"12,7";"14,0";"12,6";"900,8";"900,9";"900,4";"5,4";"183,0";"11,0";"763,80";"0,0"
"18/10/2025";"2000";"13,9";"15,6";"13,9";"88,0";"89,0";"83,0";"12,0";"12,9";"12,0";"902,0";"902,0";"900,8";"6,7";"187,0";"12,3";"221,80";"0,0"
"18/10/2025";"2100";"12,9";"14,0";"12,8";"91,0";"93,0";"87,0";"11,5";"11,9";"11,5";"902,9";"902,9";"902,0";"7,6";"182,0";"13,4";"164,20";"0,0"
"18/10/2025";"2200";"12,4";"12,9";"12,4";"77,0";"91,0";"77,0";"8,4";"11,4";"8,4";"903,6";"903,7";"902,9";"6,7";"168,0";"11,3";"20,40";"0,0"
"18/10/2025";"2300";"11,6";"12,4";"11,6";"78,0";"78,0";"75,0";"7,9";"8,4";"7,8";"904,2";"904,2";"903,6";"4,3";"172,0";"10,4";"";"0,0"
"19/10/2025";"0000";"10,3";"11,6";"10,2";"84,0";"84,0";"78,0";"7,7";"7,9";"7,6";"904,8";"904,8";"904,2";"3,2";"158,0";"7,4";"";"0,0"
"19/10/2025";"0100";"10,2";"10,6";"10,1";"85,0";"86,0";"84,0";"7,8";"8,0";"7,7";"905,2";"905,3";"904,8";"5,0";"153,0";"7,6";"";"0,0"
"19/10/2025";"0200";"10,0";"10,2";"9,8";"87,0";"88,0";"85,0";"7,9";"8,0";"7,7";"905,6";"905,6";"905,2";"3,7";"151,0";"7,4";"";"0,0"
"19/10/2025";"0300";"9,7";"10,0";"9,6";"89,0";"90,0";"87,0";"8,0";"8,0";"7,8";"905,6";"905,8";"905,6";"3,4";"154,0";"7,0";"";"0,0"
"19/10/2025";"0400";"8,5";"9,8";"8,5";"88,0";"89,0";"87,0";"6,6";"8,0";"6,6";"905,7";"905,7";"905,4";"4,2";"165,0";"8,2";"";"0,0"
"19/10/2025";"0500";"8,3";"8,7";"8,0";"87,0";"89,0";"86,0";"6,3";"6,6";"6,2";"905,7";"905,8";"905,7";"3,9";"157,0";"7,3";"";"0,0"
"19/10/2025";"0600";"8,5";"8,6";"8,3";"88,0";"89,0";"86,0";"6,6";"6,7";"6,3";"905,6";"905,7";"905,5";"3,7";"156,0";"5,9";"";"0,0"
"19/10/2025";"0700";"7,8";"8,5";"7,8";"90,0";"90,0";"87,0";"6,2";"6,6";"6,1";"905,6";"905,7";"905,5";"3,9";"148,0";"7,9";"";"0,0"
"19/10/2025";"0800";"6,8";"7,8";"6,8";"92,0";"93,0";"90,0";"5,7";"6,2";"5,6";"905,9";"905,9";"905,5";"2,9";"155,0";"5,8";"";"0,0"
"19/10/2025";"0900";"6,1";"6,9";"6,1";"94,0";"94,0";"91,0";"5,1";"5,7";"5,0";"906,5";"906,5";"905,9";"2,4";"133,0";"4,4";"10,80";"0,0"
"19/10/2025";"1000";"7,8";"7,9";"6,1";"84,0";"94,0";"84,0";"5,2";"5,5";"5,2";"907,0";"907,0";"906,5";"4,6";"138,0";"6,7";"426,80";"0,0"
